fraud,delivery_method,fb_published,ticket_type_length,gross_profits_dummie,channels,user_type,sale_duration2
False,1.0,0,False,3,6,4,44
False,1.0,0,False,3,0,1,9
False,1.0,0,False,3,0,4,32
False,0.0,0,False,1,6,1,15
False,0.0,0,False,2,5,4,17
False,1.0,0,False,2,5,3,51
False,1.0,0,False,3,0,1,9
False,1.0,0,False,4,11,4,53
True,0.0,0,False,0,0,4,40
False,1.0,0,False,3,11,3,42
False,0.0,0,False,1,8,1,36
False,1.0,0,False,0,11,1,26
False,1.0,0,False,4,11,3,49
False,0.0,0,False,3,0,3,41
False,1.0,0,False,1,9,3,74
False,1.0,0,False,4,8,3,111
False,1.0,0,False,4,8,3,37
False,0.0,0,False,1,0,1,40
False,1.0,0,False,4,0,1,39
True,0.0,0,False,0,0,1,1
True,0.0,0,False,0,0,1,5
False,0.0,0,False,3,0,3,43
True,0.0,0,False,0,5,1,1
False,0.0,0,False,2,0,1,23
False,1.0,0,False,1,8,3,41
False,0.0,0,False,2,0,3,37
False,1.0,0,False,4,8,1,28
False,0.0,0,False,1,6,1,20
False,1.0,0,False,3,0,3,23
False,0.0,0,False,2,5,4,32
False,0.0,0,False,4,6,3,11
False,1.0,0,False,3,11,4,31
False,1.0,0,False,3,0,1,24
False,0.0,0,False,1,0,3,0
False,0.0,0,False,3,0,3,28
True,0.0,0,False,0,11,3,5
True,0.0,0,False,0,0,3,0
False,1.0,0,False,2,8,1,28
False,0.0,0,False,2,0,1,20
False,0.0,0,False,3,0,4,20
False,0.0,0,False,1,5,1,11
False,1.0,0,False,2,5,4,9
False,0.0,0,False,3,8,1,10
False,0.0,0,False,3,0,4,14
True,0.0,0,True,0,0,1,40
False,1.0,0,False,1,5,4,39
False,1.0,0,False,2,5,4,46
False,0.0,0,False,1,0,4,1
True,0.0,0,False,0,5,3,4
True,0.0,0,False,0,0,1,6
False,0.0,0,False,1,5,1,2
False,1.0,0,False,3,8,4,85
False,0.0,0,False,3,4,3,69
False,1.0,0,False,3,0,1,51
False,1.0,0,False,4,4,4,71
False,1.0,0,False,4,13,3,142
False,0.0,0,False,3,6,1,40
False,0.0,0,False,4,11,3,53
False,0.0,0,False,4,0,4,24
False,1.0,0,False,4,11,3,20
False,0.0,0,False,0,12,1,55
True,1.0,1,False,3,8,1,195
False,0.0,0,False,3,12,4,30
False,0.0,1,False,1,5,3,17
False,0.0,0,False,2,8,3,23
False,0.0,0,False,1,11,1,17
False,0.0,0,False,4,11,1,15
False,1.0,0,False,4,0,3,27
False,0.0,0,False,2,0,3,3
False,0.0,0,False,2,6,1,17
False,0.0,1,False,3,5,3,59
False,1.0,0,False,4,5,4,33
False,1.0,0,False,4,8,3,24
False,0.0,0,False,4,10,3,53
False,0.0,0,False,3,12,3,41
False,3.0,0,False,3,0,3,17
False,0.0,0,False,3,8,3,14
False,0.0,0,False,1,8,3,47
False,1.0,0,False,4,6,3,75
False,1.0,1,False,4,6,3,36
False,0.0,0,False,1,8,1,10
False,1.0,0,False,3,6,4,25
False,0.0,0,False,1,12,3,57
False,0.0,0,False,4,11,1,17
False,0.0,0,False,1,8,3,21
False,1.0,0,False,1,8,3,15
True,0.0,0,False,0,11,1,21
False,1.0,0,False,4,0,4,73
False,0.0,0,False,3,8,3,51
False,0.0,0,False,3,11,4,7
False,0.0,1,False,3,5,3,40
False,0.0,0,False,2,5,3,29
False,0.0,0,False,1,5,1,32
False,0.0,0,False,1,4,4,46
False,0.0,0,False,4,6,1,24
False,0.0,0,False,3,8,4,86
False,0.0,0,False,4,8,3,68
True,0.0,0,False,0,0,1,1
False,1.0,0,False,1,11,1,48
False,0.0,0,False,3,4,3,42
False,0.0,0,False,2,8,3,19
False,1.0,0,False,4,0,4,25
False,0.0,0,False,3,13,3,25
False,0.0,0,False,3,8,1,207
False,0.0,0,False,2,0,4,23
False,0.0,0,False,1,0,3,22
False,1.0,1,False,3,11,3,77
False,0.0,0,False,1,11,3,42
False,0.0,1,False,3,8,1,44
False,0.0,0,False,3,11,3,20
False,1.0,1,False,3,11,4,21
False,0.0,0,False,1,0,4,13
False,1.0,0,False,4,11,3,24
False,1.0,0,False,4,11,3,94
False,0.0,0,False,1,8,3,12
False,1.0,0,False,3,0,3,8
False,0.0,0,False,1,11,3,4
False,0.0,0,False,2,8,4,44
False,0.0,0,False,3,6,4,9
False,0.0,0,False,1,5,1,16
False,0.0,0,False,3,8,1,30
False,0.0,0,False,2,11,3,23
False,0.0,0,False,2,6,3,32
False,1.0,0,False,3,8,3,60
False,0.0,1,False,1,6,4,11
False,1.0,0,False,3,11,1,69
False,0.0,0,False,2,6,3,22
False,0.0,0,False,0,8,3,2
False,1.0,0,False,3,7,4,52
False,1.0,1,False,2,8,3,56
False,1.0,0,False,1,0,4,176
False,1.0,0,False,2,8,3,37
True,0.0,0,False,3,6,3,25
False,1.0,1,False,4,11,4,108
False,0.0,1,False,4,4,1,34
False,0.0,0,False,2,8,3,8
False,1.0,0,False,2,5,3,27
False,0.0,1,False,4,6,1,10
False,0.0,0,False,2,8,4,45
False,0.0,0,False,1,11,3,26
False,1.0,0,False,4,8,3,137
False,0.0,0,False,4,11,4,37
False,1.0,0,False,3,11,1,114
False,1.0,0,False,4,11,3,137
False,0.0,0,False,3,11,3,17
False,1.0,0,False,4,6,3,79
False,1.0,1,False,2,8,3,13
False,0.0,0,False,3,5,3,322
False,0.0,0,False,3,6,3,29
False,0.0,1,False,4,0,4,156
False,0.0,1,False,2,11,4,35
False,0.0,0,False,4,11,3,38
True,0.0,0,False,2,6,1,4
False,1.0,0,False,4,0,4,79
False,1.0,0,False,4,5,4,27
False,0.0,0,False,1,8,3,44
False,0.0,0,False,3,0,3,286
False,0.0,0,False,3,8,1,28
False,0.0,1,False,4,5,4,68
False,0.0,0,False,2,5,3,8
False,0.0,0,False,2,6,1,31
False,0.0,0,False,3,6,3,31
True,0.0,0,False,4,6,1,4
False,1.0,1,False,2,8,3,28
False,0.0,0,False,3,6,1,198
True,0.0,0,False,3,0,1,2
True,0.0,0,False,3,11,3,2
False,0.0,0,False,3,12,3,26
False,1.0,0,False,4,11,3,73
False,0.0,0,False,2,11,3,16
True,0.0,0,False,4,12,1,1
False,1.0,0,False,4,10,3,79
False,1.0,0,False,3,6,3,47
False,0.0,1,False,2,8,3,262
False,0.0,0,False,3,11,3,40
False,1.0,0,False,4,11,3,41
False,1.0,0,False,4,11,1,237
False,1.0,0,False,3,8,4,77
False,1.0,0,False,3,6,3,83
False,0.0,0,False,2,0,3,17
False,1.0,1,False,3,8,4,10
False,0.0,0,False,2,4,1,31
False,1.0,0,False,4,8,3,21
False,1.0,0,False,2,5,4,46
False,1.0,0,False,2,8,3,41
False,0.0,0,False,3,6,3,36
False,1.0,1,False,2,11,4,22
False,0.0,1,False,1,6,3,3
False,1.0,0,False,0,8,3,17
True,0.0,0,False,0,6,1,8
False,1.0,0,False,3,10,1,37
False,0.0,0,False,1,5,3,75
False,0.0,0,False,4,5,3,32
True,0.0,0,False,3,11,1,1
False,1.0,0,False,1,6,3,91
False,1.0,1,False,3,4,4,74
False,0.0,0,False,3,5,1,40
False,1.0,0,False,4,12,3,82
False,0.0,0,False,3,5,1,368
False,0.0,0,False,4,5,1,47
False,0.0,0,False,1,11,3,19
False,0.0,1,False,1,6,3,0
False,1.0,1,False,4,8,3,316
False,0.0,0,False,3,12,3,9
False,0.0,1,False,1,6,3,45
False,0.0,1,False,1,8,4,22
False,0.0,0,False,4,0,3,33
False,0.0,0,False,3,0,3,29
False,0.0,0,False,4,0,1,12
True,0.0,0,False,2,11,1,6
False,1.0,0,False,4,5,3,43
True,0.0,0,False,4,0,1,5
False,1.0,0,False,4,11,3,99
False,1.0,0,False,2,8,3,8
False,0.0,1,False,4,11,4,61
False,3.0,1,False,1,6,1,12
False,0.0,0,False,2,8,4,38
False,0.0,0,False,4,6,3,22
False,0.0,0,False,1,11,3,7
False,0.0,0,False,3,8,3,38
False,0.0,0,False,1,5,1,12
False,1.0,0,False,1,8,3,19
False,0.0,1,False,1,8,3,0
False,1.0,0,False,2,6,1,23
False,1.0,0,False,2,6,1,23
False,1.0,0,False,1,6,1,25
False,0.0,1,False,1,8,3,83
False,1.0,0,False,3,12,1,28
False,3.0,0,False,1,5,1,4
True,0.0,0,False,0,0,1,9
False,1.0,0,False,3,8,3,32
True,0.0,0,False,4,6,1,2
False,1.0,0,False,4,8,3,63
False,0.0,0,False,3,6,3,19
False,0.0,0,False,4,11,3,84
False,1.0,0,False,3,6,4,65
False,1.0,0,False,2,6,4,60
False,1.0,0,False,3,8,3,84
False,1.0,0,False,2,12,3,74
False,1.0,0,False,4,11,1,216
False,0.0,1,False,4,8,4,74
False,1.0,0,False,3,11,3,62
False,1.0,0,False,4,11,3,33
True,0.0,0,False,0,0,1,4
False,0.0,0,False,2,6,1,28
False,1.0,0,False,4,11,4,104
False,1.0,0,False,3,11,3,61
False,1.0,0,False,4,11,4,122
False,0.0,0,False,4,5,1,58
True,0.0,0,False,0,5,1,3
False,0.0,0,False,3,10,3,39
False,0.0,0,False,3,5,3,93
False,0.0,0,False,3,0,5,3
False,0.0,0,False,1,4,3,18
False,0.0,0,False,4,11,4,91
False,1.0,0,False,2,5,3,90
False,1.0,0,False,3,0,3,200
False,0.0,0,False,2,10,1,28
False,0.0,0,False,4,4,3,14
False,0.0,0,False,3,8,3,11
False,1.0,0,False,4,0,4,1
False,0.0,0,False,4,5,3,0
False,1.0,0,False,4,11,3,111
False,0.0,0,False,1,0,3,0
False,1.0,0,False,3,6,3,25
False,0.0,0,False,3,5,1,30
False,0.0,0,False,0,11,1,20
False,0.0,0,False,2,5,4,41
False,1.0,0,False,2,11,4,23
False,0.0,0,False,4,11,3,82
False,1.0,0,False,3,8,4,13
False,1.0,1,False,2,8,3,34
False,1.0,0,False,4,11,3,15
False,0.0,0,False,3,5,3,51
True,0.0,0,False,0,6,1,4
False,1.0,1,False,4,11,1,45
False,0.0,0,False,3,0,4,24
False,0.0,0,False,3,0,4,9
False,0.0,0,False,4,5,1,19
False,1.0,0,False,3,8,3,40
False,0.0,0,False,1,8,3,0
False,0.0,0,False,2,11,4,10
False,0.0,0,False,3,5,3,29
False,1.0,0,False,4,11,3,11
False,0.0,0,False,2,8,4,7
False,1.0,0,False,2,4,1,118
False,0.0,0,False,1,11,3,29
False,0.0,0,False,4,6,3,31
False,0.0,0,False,2,0,4,271
True,0.0,0,False,0,6,1,2
False,1.0,0,False,3,8,4,54
False,0.0,0,False,2,8,4,138
True,0.0,0,False,0,0,1,40
False,1.0,0,False,2,6,1,15
False,1.0,0,False,2,8,4,65
False,0.0,0,False,2,4,3,148
False,1.0,1,False,4,12,3,65
False,1.0,0,False,4,8,4,245
False,0.0,0,False,1,8,4,31
False,0.0,0,False,1,8,3,27
False,0.0,0,False,2,6,3,71
False,1.0,0,False,2,8,1,16
False,1.0,0,False,2,11,4,146
False,0.0,0,False,1,8,4,35
False,0.0,0,False,0,4,3,19
False,0.0,0,False,3,11,1,15
False,3.0,0,False,4,11,3,32
False,0.0,0,False,1,8,3,95
False,0.0,0,False,1,6,1,10
False,0.0,0,False,3,0,5,3
False,1.0,0,False,1,5,1,57
False,1.0,0,False,2,8,3,63
False,1.0,0,False,2,8,3,50
False,0.0,0,False,3,0,1,19
False,0.0,1,False,3,5,3,46
False,1.0,0,False,4,6,3,14
False,1.0,0,False,2,6,3,16
False,0.0,0,False,3,8,4,12
False,1.0,1,False,2,8,4,27
False,0.0,0,False,1,5,3,128
True,0.0,0,False,0,11,1,5
True,0.0,0,False,0,0,1,40
False,1.0,0,False,2,13,3,112
False,0.0,0,False,1,8,1,93
False,1.0,0,False,4,0,3,150
False,0.0,0,False,4,11,3,17
False,0.0,0,False,4,0,1,56
False,3.0,1,False,4,6,3,109
False,0.0,0,False,3,8,3,28
False,0.0,0,False,2,12,1,33
False,1.0,1,False,2,9,3,332
False,0.0,0,False,2,6,3,54
False,0.0,0,False,2,0,4,168
False,1.0,0,False,4,6,1,16
False,1.0,0,False,3,11,3,123
False,0.0,0,False,4,5,3,81
False,1.0,0,False,3,8,1,53
False,0.0,0,False,3,11,3,32
False,1.0,0,False,4,8,3,47
False,3.0,0,False,4,11,3,147
False,0.0,0,False,2,6,1,18
False,1.0,0,False,3,12,3,136
False,1.0,0,False,1,8,4,91
False,1.0,0,False,4,8,4,127
False,1.0,0,False,3,5,1,257
False,1.0,1,False,3,11,4,118
False,1.0,1,False,4,11,4,40
False,0.0,0,False,1,4,3,64
False,3.0,0,False,3,8,4,68
False,1.0,0,False,1,8,3,49
False,0.0,0,False,3,12,3,47
False,0.0,0,False,3,5,3,18
False,1.0,0,False,3,8,3,32
False,1.0,0,False,4,5,3,53
False,0.0,0,False,4,6,1,101
False,1.0,0,False,4,0,1,45
True,0.0,0,False,0,13,1,1
False,0.0,0,False,4,5,3,31
False,0.0,0,False,2,6,3,26
True,0.0,0,False,0,6,1,2
False,1.0,1,False,4,8,3,116
False,0.0,0,False,2,0,4,11
False,0.0,0,False,0,0,3,8
False,0.0,0,False,3,5,3,0
False,0.0,0,False,3,11,3,83
False,1.0,0,False,4,4,3,80
False,0.0,0,False,1,6,3,44
False,1.0,0,False,3,11,4,59
False,0.0,0,False,4,0,3,36
False,0.0,0,False,1,8,3,48
False,0.0,0,False,1,8,1,127
False,0.0,0,False,2,0,3,26
False,1.0,0,False,3,6,3,47
True,0.0,0,False,0,0,1,0
False,0.0,0,False,4,11,4,90
False,0.0,0,False,4,11,1,114
False,1.0,0,False,2,0,4,12
False,1.0,0,False,4,8,3,60
False,0.0,0,False,2,8,4,5
False,0.0,0,False,4,4,4,38
False,1.0,0,False,2,5,3,8
False,0.0,0,False,2,11,3,15
False,1.0,0,False,2,8,1,66
False,0.0,1,False,4,8,3,214
False,0.0,0,False,4,0,4,0
False,1.0,0,False,4,8,4,43
False,0.0,1,False,4,5,3,129
False,1.0,0,False,4,11,3,81
False,0.0,0,False,2,0,3,17
False,0.0,0,False,3,13,3,84
False,0.0,0,False,1,5,1,26
False,0.0,0,False,3,8,4,17
False,1.0,0,False,3,8,1,55
False,1.0,0,False,4,0,1,126
False,0.0,0,False,3,5,1,103
False,0.0,0,False,0,5,3,31
False,1.0,0,False,3,8,4,28
False,0.0,0,False,1,11,3,16
False,1.0,0,False,3,4,3,66
False,0.0,0,False,4,0,4,48
False,1.0,0,False,2,6,3,41
False,1.0,1,False,2,5,1,29
False,1.0,0,False,4,11,3,78
False,0.0,0,False,1,5,1,81
False,1.0,0,False,1,8,3,51
False,1.0,1,False,1,5,3,29
False,0.0,0,False,1,0,4,57
False,0.0,0,False,1,0,1,89
False,1.0,0,False,4,8,3,46
False,1.0,0,False,3,8,3,88
False,1.0,0,False,2,0,3,22
False,1.0,0,False,3,8,4,27
False,0.0,0,False,1,8,4,44
True,0.0,0,False,0,0,4,1
False,1.0,0,False,4,6,4,72
False,0.0,0,False,1,8,4,27
False,1.0,0,False,1,6,3,4
True,0.0,0,False,0,6,1,5
False,0.0,0,False,2,0,1,138
False,1.0,0,False,4,8,4,66
False,1.0,0,False,3,8,4,147
False,0.0,0,False,3,0,4,92
False,1.0,0,False,4,11,3,14
False,0.0,0,False,3,0,4,20
False,1.0,0,False,4,0,4,72
False,0.0,0,False,1,8,3,180
False,0.0,0,False,2,8,3,39
True,0.0,0,True,0,0,1,40
False,1.0,0,False,4,0,4,39
False,0.0,1,False,3,8,4,9
False,1.0,1,False,2,8,4,17
False,0.0,0,False,4,0,1,32
False,1.0,0,False,4,11,1,32
False,1.0,0,False,4,0,1,64
False,1.0,0,False,1,0,3,148
False,1.0,0,False,3,10,3,29
False,0.0,0,False,2,0,1,6
False,1.0,0,False,1,0,3,141
False,0.0,0,False,2,11,1,63
False,0.0,0,False,1,11,1,47
False,1.0,0,False,3,0,3,24
False,0.0,0,False,3,0,3,46
False,0.0,0,False,0,11,1,47
False,0.0,1,False,1,4,4,61
False,0.0,1,False,1,0,3,28
False,0.0,0,False,4,8,3,138
False,0.0,0,False,3,8,1,59
False,0.0,0,False,1,0,3,4
False,0.0,0,False,0,5,1,0
False,0.0,0,False,4,0,3,35
False,0.0,0,False,1,8,3,40
False,0.0,0,False,2,0,1,36
False,0.0,0,False,2,5,1,38
False,0.0,1,False,1,5,3,2
False,1.0,1,False,3,8,3,32
False,1.0,0,False,2,0,4,28
False,1.0,0,False,4,5,4,43
False,0.0,0,False,1,0,1,0
False,0.0,0,False,3,0,1,51
False,1.0,0,False,3,0,1,52
False,0.0,0,False,3,5,4,10
False,1.0,0,False,2,8,3,31
False,1.0,0,False,1,8,3,18
False,0.0,1,False,3,5,3,24
False,0.0,0,False,2,5,1,24
False,0.0,1,False,1,8,4,36
True,0.0,0,False,1,0,1,0
False,0.0,0,False,1,8,4,31
False,0.0,0,False,1,4,3,28
False,0.0,0,False,2,6,4,97
False,0.0,0,False,3,11,4,8
False,1.0,0,False,4,0,4,123
False,1.0,0,False,1,11,3,25
False,1.0,0,False,3,8,1,16
False,1.0,0,False,2,0,1,66
False,1.0,0,False,1,11,3,5
False,0.0,0,False,3,0,3,57
False,0.0,0,False,3,12,4,50
False,1.0,0,False,4,10,4,120
False,0.0,0,False,2,5,3,30
False,0.0,0,False,1,11,3,68
False,1.0,1,False,4,11,3,51
False,0.0,0,False,2,0,1,12
False,0.0,0,False,4,6,1,67
False,1.0,1,False,3,6,4,74
False,1.0,0,False,2,0,3,8
False,1.0,0,False,4,0,3,83
False,0.0,0,False,1,8,4,35
False,0.0,0,False,2,5,1,6
True,0.0,0,False,0,0,4,2
False,0.0,0,False,3,5,1,51
False,0.0,0,False,4,8,4,74
False,0.0,0,False,4,11,1,68
False,1.0,0,False,4,0,4,95
False,1.0,0,False,1,8,1,31
False,0.0,0,False,2,8,3,94
False,0.0,0,False,4,0,3,58
True,0.0,0,False,0,5,1,18
False,0.0,0,False,0,11,4,24
False,0.0,0,False,3,0,3,44
False,0.0,0,False,3,0,4,26
False,1.0,0,False,3,5,3,42
False,1.0,1,False,2,5,4,14
False,1.0,0,False,4,8,1,28
False,0.0,0,False,4,5,4,94
False,1.0,0,False,3,8,3,33
False,0.0,0,False,1,11,3,30
False,1.0,0,False,2,0,3,25
False,1.0,0,False,2,0,1,12
False,0.0,0,False,4,12,4,25
False,1.0,0,False,2,0,4,33
False,1.0,0,False,4,8,4,61
False,0.0,1,False,1,6,3,41
True,0.0,0,False,0,13,1,1
False,0.0,1,False,2,11,4,13
False,0.0,0,False,3,12,3,26
False,0.0,0,False,2,0,3,32
False,0.0,1,False,3,11,3,5
False,1.0,0,False,3,0,3,25
False,1.0,0,False,3,8,4,49
False,0.0,0,False,2,0,1,40
False,1.0,0,False,4,0,1,21
False,1.0,1,False,2,8,3,64
True,0.0,0,False,0,5,1,2
True,0.0,0,True,0,0,3,40
True,0.0,0,True,0,0,1,40
False,0.0,0,False,4,6,3,39
False,0.0,0,False,2,8,1,29
False,0.0,0,False,0,6,3,33
False,0.0,0,False,1,8,4,18
False,1.0,1,False,3,6,4,35
False,1.0,0,False,2,0,4,27
False,1.0,0,False,2,8,3,41
False,0.0,0,False,1,0,1,0
False,0.0,0,False,3,0,4,26
False,0.0,0,False,1,0,3,21
False,0.0,0,False,4,12,3,32
False,0.0,0,False,3,8,4,18
False,0.0,0,False,3,6,3,16
True,0.0,0,False,0,5,1,4
False,0.0,0,False,2,0,1,4
False,0.0,0,False,2,5,3,0
False,1.0,1,False,1,0,3,28
True,0.0,0,False,0,0,3,1
False,0.0,0,False,1,10,1,0
False,0.0,0,False,4,0,1,24
True,0.0,0,False,0,0,1,1
True,0.0,0,False,0,0,1,0
False,0.0,1,False,3,8,3,7
True,0.0,0,False,0,0,3,1
True,4.0,0,False,1,6,3,5
False,1.0,0,False,3,5,3,46
False,0.0,0,False,4,5,3,420
False,1.0,0,False,3,11,3,39
False,0.0,0,False,3,5,3,4
False,1.0,0,False,4,8,3,107
False,1.0,0,False,2,11,3,335
False,3.0,0,False,1,5,3,32
False,0.0,0,False,1,8,1,142
False,0.0,0,False,2,6,3,13
False,3.0,0,False,2,10,3,61
False,0.0,0,False,3,8,4,63
False,0.0,0,False,2,8,4,58
False,1.0,0,False,4,5,1,210
False,0.0,0,False,4,11,4,49
False,0.0,0,False,3,8,1,109
False,0.0,0,False,2,8,4,26
False,1.0,0,False,4,8,4,35
False,1.0,1,False,4,8,3,29
False,0.0,1,False,3,5,3,38
False,1.0,0,False,4,11,4,56
False,1.0,1,False,4,6,3,81
False,0.0,1,False,0,11,1,23
True,1.0,0,False,4,0,3,131
False,0.0,0,False,4,5,3,18
False,0.0,0,False,2,5,4,29
False,1.0,0,False,4,11,3,38
False,0.0,1,False,1,8,3,13
False,0.0,0,False,2,13,3,21
False,0.0,0,False,3,12,3,28
False,1.0,0,False,2,10,1,9
False,1.0,0,False,2,8,4,27
False,1.0,1,False,2,8,3,28
False,1.0,1,False,4,8,3,56
False,0.0,0,False,3,8,3,56
False,1.0,0,False,3,8,3,16
False,0.0,0,False,2,11,3,29
False,0.0,0,False,2,11,1,34
False,1.0,0,False,3,5,3,8
False,0.0,0,False,2,5,1,95
False,3.0,0,False,4,8,3,98
True,0.0,0,False,1,0,3,9
False,1.0,0,False,2,5,3,28
False,0.0,0,False,4,5,3,58
True,0.0,0,False,0,5,1,2
False,0.0,0,False,4,6,3,22
False,0.0,0,False,1,5,3,43
False,0.0,0,False,1,5,3,62
False,0.0,0,False,4,11,4,102
False,0.0,0,False,3,6,3,33
False,1.0,0,False,3,5,3,38
False,0.0,0,False,3,5,1,28
False,0.0,0,False,4,0,4,22
False,0.0,0,False,4,11,3,118
True,1.0,0,False,4,5,3,91
False,1.0,0,False,4,8,3,119
False,0.0,0,False,1,8,4,10
False,0.0,0,False,3,7,3,24
False,0.0,0,False,3,8,3,23
False,1.0,0,False,2,5,4,28
True,0.0,0,False,0,8,1,4
False,1.0,0,False,4,11,3,130
False,1.0,0,False,4,6,3,85
False,0.0,0,False,4,0,3,2
False,0.0,0,False,4,8,3,52
False,1.0,0,False,4,0,1,187
False,0.0,0,False,1,6,1,26
False,0.0,1,False,2,5,5,31
False,0.0,1,False,3,5,3,42
False,0.0,1,False,2,11,1,72
False,1.0,0,False,2,8,3,65
False,0.0,0,False,4,8,3,57
False,0.0,0,False,4,8,3,66
False,1.0,1,False,2,8,3,11
False,0.0,0,False,1,5,3,58
False,1.0,0,False,4,0,3,51
False,0.0,0,False,2,8,4,13
False,1.0,0,False,3,12,3,101
False,1.0,0,False,4,11,3,80
False,0.0,0,False,2,6,4,60
False,0.0,0,False,1,8,3,13
False,0.0,0,False,2,5,4,28
False,1.0,0,False,2,8,3,37
False,1.0,1,False,1,8,4,13
False,0.0,0,False,3,8,4,20
False,1.0,0,False,3,11,3,94
False,0.0,0,False,2,0,3,79
False,0.0,0,False,1,11,3,35
False,1.0,0,False,2,8,4,0
False,1.0,0,False,4,0,4,51
False,1.0,0,False,3,11,1,92
False,1.0,0,False,4,4,3,187
False,0.0,0,False,2,8,3,22
False,0.0,0,False,3,12,3,34
False,1.0,0,False,4,8,3,96
False,0.0,0,False,2,11,4,49
False,0.0,0,False,2,8,3,48
False,0.0,0,False,4,8,3,71
False,1.0,0,False,2,8,3,121
False,1.0,0,False,4,8,3,190
False,0.0,0,False,4,12,3,42
False,1.0,0,False,4,0,3,106
False,1.0,0,False,4,0,3,100
False,1.0,0,False,3,8,3,114
False,1.0,0,False,3,6,3,35
False,0.0,0,False,4,6,3,58
False,1.0,0,False,3,8,3,23
False,1.0,0,False,2,8,3,112
False,0.0,0,False,2,11,3,22
False,1.0,0,False,4,6,3,27
False,1.0,0,False,4,0,3,94
True,0.0,0,False,0,0,1,3
False,0.0,0,False,3,0,3,76
False,1.0,0,False,3,4,3,40
False,1.0,0,False,3,6,3,10
False,0.0,0,False,1,0,1,13
False,1.0,0,False,4,8,3,32
False,0.0,0,False,4,6,1,27
False,0.0,0,False,1,8,4,12
False,1.0,0,False,4,0,3,111
False,0.0,1,False,2,5,4,45
False,1.0,0,False,3,0,3,11
False,0.0,0,False,1,0,1,36
True,0.0,0,False,0,0,1,1
False,0.0,1,False,2,8,3,98
False,0.0,0,False,3,4,4,96
False,0.0,0,False,2,11,4,120
False,1.0,1,False,2,5,3,27
False,0.0,0,False,3,8,4,20
False,0.0,0,False,2,0,5,2
False,1.0,0,False,2,5,1,62
False,1.0,0,False,1,8,3,64
False,1.0,0,False,2,5,1,69
False,1.0,0,False,2,11,3,120
True,0.0,0,False,2,0,1,25
False,0.0,0,False,4,11,3,38
False,0.0,0,False,2,11,1,33
False,0.0,0,False,3,11,3,60
False,0.0,0,False,2,12,1,14
False,1.0,0,False,3,8,1,17
False,0.0,0,False,4,11,3,43
False,0.0,0,False,3,8,1,24
True,0.0,0,False,4,6,3,1
False,0.0,0,False,3,8,1,22
False,0.0,1,False,3,5,3,33
True,0.0,0,False,2,6,3,0
True,0.0,0,False,3,4,1,5
False,0.0,0,False,3,8,3,157
False,0.0,0,False,4,0,3,0
False,0.0,0,False,3,12,3,99
False,0.0,0,False,2,0,3,8
True,0.0,0,False,0,8,1,8
False,0.0,0,False,1,8,3,6
False,3.0,0,False,2,5,3,329
False,0.0,1,False,1,5,3,28
False,0.0,0,False,4,5,3,9
False,0.0,0,False,3,11,4,30
False,0.0,0,False,4,5,3,21
False,1.0,0,False,4,8,3,32
False,0.0,0,False,2,11,1,42
False,0.0,0,False,2,11,4,9
False,0.0,0,False,2,10,3,23
False,0.0,0,False,3,8,3,19
False,0.0,0,False,1,8,3,7
False,1.0,0,False,4,0,3,24
False,1.0,0,False,3,8,3,14
False,0.0,1,False,2,8,3,40
False,1.0,0,False,4,0,3,351
False,0.0,0,False,3,8,1,27
False,0.0,0,False,1,6,3,24
False,0.0,1,False,4,11,3,73
False,0.0,0,False,4,8,1,24
False,0.0,0,False,1,6,3,3
False,0.0,0,False,2,8,3,30
False,0.0,1,False,1,4,3,45
False,1.0,0,False,4,5,3,36
False,0.0,1,False,1,5,3,39
False,0.0,0,False,1,13,3,4
False,1.0,1,False,3,6,1,34
False,1.0,0,False,4,8,3,0
False,1.0,0,False,4,0,3,137
False,0.0,0,False,2,8,1,61
False,1.0,0,False,2,8,3,45
False,1.0,0,False,0,12,4,13
False,0.0,0,False,3,4,4,45
False,0.0,1,False,0,12,3,52
False,1.0,0,False,4,11,3,179
False,0.0,0,False,1,0,3,471
False,0.0,1,False,4,8,3,133
False,0.0,1,False,1,5,4,10
True,0.0,0,False,0,5,1,1
False,1.0,0,False,2,8,3,41
False,1.0,0,False,4,11,3,111
False,1.0,0,False,3,10,3,91
False,0.0,0,True,0,0,1,40
False,0.0,0,False,2,8,4,50
False,1.0,0,False,3,5,3,27
False,0.0,0,False,1,8,4,21
False,0.0,0,False,4,8,3,106
False,1.0,0,False,4,6,1,115
False,0.0,0,False,4,11,3,70
False,1.0,0,False,2,5,5,31
True,1.0,0,False,0,5,1,185
False,0.0,0,False,2,12,3,33
True,0.0,0,False,0,0,1,2
False,0.0,0,False,2,6,1,24
False,1.0,0,False,1,6,4,112
False,0.0,1,False,3,8,3,20
False,0.0,0,False,4,11,3,17
False,0.0,0,False,4,4,4,16
False,1.0,0,False,4,8,3,318
True,0.0,0,True,0,0,1,40
False,0.0,0,False,1,10,4,85
False,0.0,0,False,4,5,1,86
False,3.0,1,False,3,5,1,302
False,0.0,0,False,2,8,3,48
False,0.0,0,False,2,6,3,85
False,1.0,0,False,3,8,3,26
False,0.0,0,False,1,11,1,26
False,0.0,0,False,1,6,4,11
False,0.0,0,False,2,5,4,83
False,0.0,1,False,3,11,3,15
False,1.0,0,False,3,8,3,36
False,1.0,0,False,3,11,3,36
False,1.0,0,False,4,5,3,64
