,fraud,delivery_method,fb_published,ticket_type_length,gross_profits_dummie,channels,user_type,sale_duration2
7024,False,0.0,0,False,3,12,3,41
7025,False,3.0,0,False,3,0,3,17
7026,False,0.0,0,False,3,8,3,14
7027,False,0.0,0,False,1,8,3,47
7028,False,1.0,0,False,4,6,3,75
7029,False,1.0,1,False,4,6,3,36
7030,False,0.0,0,False,1,8,1,10
7031,False,1.0,0,False,3,6,4,25
7032,False,0.0,0,False,1,12,3,57
7033,False,0.0,0,False,4,11,1,17
7034,False,0.0,0,False,1,8,3,21
7035,False,1.0,0,False,1,8,3,15
7036,True,0.0,0,False,0,11,1,21
7037,False,1.0,0,False,4,0,4,73
7038,False,0.0,0,False,3,8,3,51
7039,False,0.0,0,False,3,11,4,7
7040,False,0.0,1,False,3,5,3,40
7041,False,0.0,0,False,2,5,3,29
7042,False,0.0,0,False,1,5,1,32
7043,False,0.0,0,False,1,4,4,46
7044,False,0.0,0,False,4,6,1,24
7045,False,0.0,0,False,3,8,4,86
7046,False,0.0,0,False,4,8,3,68
7047,True,0.0,0,False,0,0,1,1
7048,False,1.0,0,False,1,11,1,48
7049,False,0.0,0,False,3,4,3,42
7050,False,0.0,0,False,2,8,3,19
7051,False,1.0,0,False,4,0,4,25
7052,False,0.0,0,False,3,13,3,25
7053,False,0.0,0,False,3,8,1,207
7054,False,0.0,0,False,2,0,4,23
7055,False,0.0,0,False,1,0,3,22
7056,False,1.0,1,False,3,11,3,77
7057,False,0.0,0,False,1,11,3,42
7058,False,0.0,1,False,3,8,1,44
7059,False,0.0,0,False,3,11,3,20
7060,False,1.0,1,False,3,11,4,21
7061,False,0.0,0,False,1,0,4,13
7062,False,1.0,0,False,4,11,3,24
7063,False,1.0,0,False,4,11,3,94
7064,False,0.0,0,False,1,8,3,12
7065,False,1.0,0,False,3,0,3,8
7066,False,0.0,0,False,1,11,3,4
7067,False,0.0,0,False,2,8,4,44
7068,False,0.0,0,False,3,6,4,9
7069,False,0.0,0,False,1,5,1,16
7070,False,0.0,0,False,3,8,1,30
7071,False,0.0,0,False,2,11,3,23
7072,False,0.0,0,False,2,6,3,32
7073,False,1.0,0,False,3,8,3,60
7074,False,0.0,1,False,1,6,4,11
7075,False,1.0,0,False,3,11,1,69
7076,False,0.0,0,False,2,6,3,22
7077,False,0.0,0,False,0,8,3,2
7078,False,1.0,0,False,3,7,4,52
7079,False,1.0,1,False,2,8,3,56
7080,False,1.0,0,False,1,0,4,176
7081,False,1.0,0,False,2,8,3,37
7082,True,0.0,0,False,3,6,3,25
7083,False,1.0,1,False,4,11,4,108
7084,False,0.0,1,False,4,4,1,34
7085,False,0.0,0,False,2,8,3,8
7086,False,1.0,0,False,2,5,3,27
7087,False,0.0,1,False,4,6,1,10
7088,False,0.0,0,False,2,8,4,45
7089,False,0.0,0,False,1,11,3,26
7090,False,1.0,0,False,4,8,3,137
7091,False,0.0,0,False,4,11,4,37
7092,False,1.0,0,False,3,11,1,114
7093,False,1.0,0,False,4,11,3,137
7094,False,0.0,0,False,3,11,3,17
7095,False,1.0,0,False,4,6,3,79
7096,False,1.0,1,False,2,8,3,13
7097,False,0.0,0,False,3,5,3,322
7098,False,0.0,0,False,3,6,3,29
7099,False,0.0,1,False,4,0,4,156
7100,False,0.0,1,False,2,11,4,35
7101,False,0.0,0,False,4,11,3,38
7102,True,0.0,0,False,2,6,1,4
7103,False,1.0,0,False,4,0,4,79
7104,False,1.0,0,False,4,5,4,27
7105,False,0.0,0,False,1,8,3,44
7106,False,0.0,0,False,3,0,3,286
7107,False,0.0,0,False,3,8,1,28
7108,False,0.0,1,False,4,5,4,68
7109,False,0.0,0,False,2,5,3,8
7110,False,0.0,0,False,2,6,1,31
7111,False,0.0,0,False,3,6,3,31
7112,True,0.0,0,False,4,6,1,4
7113,False,1.0,1,False,2,8,3,28
7114,False,0.0,0,False,3,6,1,198
7115,True,0.0,0,False,3,0,1,2
7116,True,0.0,0,False,3,11,3,2
7117,False,0.0,0,False,3,12,3,26
7118,False,1.0,0,False,4,11,3,73
7119,False,0.0,0,False,2,11,3,16
7120,True,0.0,0,False,4,12,1,1
7121,False,1.0,0,False,4,10,3,79
7122,False,1.0,0,False,3,6,3,47
7123,False,0.0,1,False,2,8,3,262
7124,False,0.0,0,False,3,11,3,40
7125,False,1.0,0,False,4,11,3,41
7126,False,1.0,0,False,4,11,1,237
7127,False,1.0,0,False,3,8,4,77
7128,False,1.0,0,False,3,6,3,83
7129,False,0.0,0,False,2,0,3,17
7130,False,1.0,1,False,3,8,4,10
7131,False,0.0,0,False,2,4,1,31
7132,False,1.0,0,False,4,8,3,21
7133,False,1.0,0,False,2,5,4,46
7134,False,1.0,0,False,2,8,3,41
7135,False,0.0,0,False,3,6,3,36
7136,False,1.0,1,False,2,11,4,22
7137,False,0.0,1,False,1,6,3,3
7138,False,1.0,0,False,0,8,3,17
7139,True,0.0,0,False,0,6,1,8
7140,False,1.0,0,False,3,10,1,37
7141,False,0.0,0,False,1,5,3,75
7142,False,0.0,0,False,4,5,3,32
7143,True,0.0,0,False,3,11,1,1
7144,False,1.0,0,False,1,6,3,91
7145,False,1.0,1,False,3,4,4,74
7146,False,0.0,0,False,3,5,1,40
7147,False,1.0,0,False,4,12,3,82
7148,False,0.0,0,False,3,5,1,368
7149,False,0.0,0,False,4,5,1,47
7150,False,0.0,0,False,1,11,3,19
7151,False,0.0,1,False,1,6,3,0
7152,False,1.0,1,False,4,8,3,316
7153,False,0.0,0,False,3,12,3,9
7154,False,0.0,1,False,1,6,3,45
7155,False,0.0,1,False,1,8,4,22
7156,False,0.0,0,False,4,0,3,33
7157,False,0.0,0,False,3,0,3,29
7158,False,0.0,0,False,4,0,1,12
7159,True,0.0,0,False,2,11,1,6
7160,False,1.0,0,False,4,5,3,43
7161,True,0.0,0,False,4,0,1,5
7162,False,1.0,0,False,4,11,3,99
7163,False,1.0,0,False,2,8,3,8
7164,False,0.0,1,False,4,11,4,61
7165,False,3.0,1,False,1,6,1,12
7166,False,0.0,0,False,2,8,4,38
7167,False,0.0,0,False,4,6,3,22
7168,False,0.0,0,False,1,11,3,7
7169,False,0.0,0,False,3,8,3,38
7170,False,0.0,0,False,1,5,1,12
7171,False,1.0,0,False,1,8,3,19
7172,False,0.0,1,False,1,8,3,0
7173,False,1.0,0,False,2,6,1,23
7174,False,1.0,0,False,2,6,1,23
7175,False,1.0,0,False,1,6,1,25
7176,False,0.0,1,False,1,8,3,83
7177,False,1.0,0,False,3,12,1,28
7178,False,3.0,0,False,1,5,1,4
7179,True,0.0,0,False,0,0,1,9
7180,False,1.0,0,False,3,8,3,32
7181,True,0.0,0,False,4,6,1,2
7182,False,1.0,0,False,4,8,3,63
7183,False,0.0,0,False,3,6,3,19
7184,False,0.0,0,False,4,11,3,84
7185,False,1.0,0,False,3,6,4,65
7186,False,1.0,0,False,2,6,4,60
7187,False,1.0,0,False,3,8,3,84
7188,False,1.0,0,False,2,12,3,74
7189,False,1.0,0,False,4,11,1,216
7190,False,0.0,1,False,4,8,4,74
7191,False,1.0,0,False,3,11,3,62
7192,False,1.0,0,False,4,11,3,33
7193,True,0.0,0,False,0,0,1,4
7194,False,0.0,0,False,2,6,1,28
7195,False,1.0,0,False,4,11,4,104
7196,False,1.0,0,False,3,11,3,61
7197,False,1.0,0,False,4,11,4,122
7198,False,0.0,0,False,4,5,1,58
7199,True,0.0,0,False,0,5,1,3
7200,False,0.0,0,False,3,10,3,39
7201,False,0.0,0,False,3,5,3,93
7202,False,0.0,0,False,3,0,5,3
7203,False,0.0,0,False,1,4,3,18
7204,False,0.0,0,False,4,11,4,91
7205,False,1.0,0,False,2,5,3,90
7206,False,1.0,0,False,3,0,3,200
7207,False,0.0,0,False,2,10,1,28
7208,False,0.0,0,False,4,4,3,14
7209,False,0.0,0,False,3,8,3,11
7210,False,1.0,0,False,4,0,4,1
7211,False,0.0,0,False,4,5,3,0
7212,False,1.0,0,False,4,11,3,111
7213,False,0.0,0,False,1,0,3,0
7214,False,1.0,0,False,3,6,3,25
7215,False,0.0,0,False,3,5,1,30
7216,False,0.0,0,False,0,11,1,20
7217,False,0.0,0,False,2,5,4,41
7218,False,1.0,0,False,2,11,4,23
7219,False,0.0,0,False,4,11,3,82
7220,False,1.0,0,False,3,8,4,13
7221,False,1.0,1,False,2,8,3,34
7222,False,1.0,0,False,4,11,3,15
7223,False,0.0,0,False,3,5,3,51
7224,True,0.0,0,False,0,6,1,4
7225,False,1.0,1,False,4,11,1,45
7226,False,0.0,0,False,3,0,4,24
7227,False,0.0,0,False,3,0,4,9
7228,False,0.0,0,False,4,5,1,19
7229,False,1.0,0,False,3,8,3,40
7230,False,0.0,0,False,1,8,3,0
7231,False,0.0,0,False,2,11,4,10
7232,False,0.0,0,False,3,5,3,29
7233,False,1.0,0,False,4,11,3,11
7234,False,0.0,0,False,2,8,4,7
7235,False,1.0,0,False,2,4,1,118
7236,False,0.0,0,False,1,11,3,29
7237,False,0.0,0,False,4,6,3,31
7238,False,0.0,0,False,2,0,4,271
7239,True,0.0,0,False,0,6,1,2
7240,False,1.0,0,False,3,8,4,54
7241,False,0.0,0,False,2,8,4,138
7242,True,0.0,0,False,0,0,1,40
7243,False,1.0,0,False,2,6,1,15
7244,False,1.0,0,False,2,8,4,65
7245,False,0.0,0,False,2,4,3,148
7246,False,1.0,1,False,4,12,3,65
7247,False,1.0,0,False,4,8,4,245
7248,False,0.0,0,False,1,8,4,31
7249,False,0.0,0,False,1,8,3,27
7250,False,0.0,0,False,2,6,3,71
7251,False,1.0,0,False,2,8,1,16
7252,False,1.0,0,False,2,11,4,146
7253,False,0.0,0,False,1,8,4,35
7254,False,0.0,0,False,0,4,3,19
7255,False,0.0,0,False,3,11,1,15
7256,False,3.0,0,False,4,11,3,32
7257,False,0.0,0,False,1,8,3,95
7258,False,0.0,0,False,1,6,1,10
7259,False,0.0,0,False,3,0,5,3
7260,False,1.0,0,False,1,5,1,57
7261,False,1.0,0,False,2,8,3,63
7262,False,1.0,0,False,2,8,3,50
7263,False,0.0,0,False,3,0,1,19
7264,False,0.0,1,False,3,5,3,46
7265,False,1.0,0,False,4,6,3,14
7266,False,1.0,0,False,2,6,3,16
7267,False,0.0,0,False,3,8,4,12
7268,False,1.0,1,False,2,8,4,27
7269,False,0.0,0,False,1,5,3,128
7270,True,0.0,0,False,0,11,1,5
7271,True,0.0,0,False,0,0,1,40
7272,False,1.0,0,False,2,13,3,112
7273,False,0.0,0,False,1,8,1,93
7274,False,1.0,0,False,4,0,3,150
7275,False,0.0,0,False,4,11,3,17
7276,False,0.0,0,False,4,0,1,56
7277,False,3.0,1,False,4,6,3,109
7278,False,0.0,0,False,3,8,3,28
7279,False,0.0,0,False,2,12,1,33
7280,False,1.0,1,False,2,9,3,332
7281,False,0.0,0,False,2,6,3,54
7282,False,0.0,0,False,2,0,4,168
7283,False,1.0,0,False,4,6,1,16
7284,False,1.0,0,False,3,11,3,123
7285,False,0.0,0,False,4,5,3,81
7286,False,1.0,0,False,3,8,1,53
7287,False,0.0,0,False,3,11,3,32
7288,False,1.0,0,False,4,8,3,47
7289,False,3.0,0,False,4,11,3,147
7290,False,0.0,0,False,2,6,1,18
7291,False,1.0,0,False,3,12,3,136
7292,False,1.0,0,False,1,8,4,91
7293,False,1.0,0,False,4,8,4,127
7294,False,1.0,0,False,3,5,1,257
7295,False,1.0,1,False,3,11,4,118
7296,False,1.0,1,False,4,11,4,40
7297,False,0.0,0,False,1,4,3,64
7298,False,3.0,0,False,3,8,4,68
7299,False,1.0,0,False,1,8,3,49
7300,False,0.0,0,False,3,12,3,47
7301,False,0.0,0,False,3,5,3,18
7302,False,1.0,0,False,3,8,3,32
7303,False,1.0,0,False,4,5,3,53
7304,False,0.0,0,False,4,6,1,101
7305,False,1.0,0,False,4,0,1,45
7306,True,0.0,0,False,0,13,1,1
7307,False,0.0,0,False,4,5,3,31
7308,False,0.0,0,False,2,6,3,26
7309,True,0.0,0,False,0,6,1,2
7310,False,1.0,1,False,4,8,3,116
7311,False,0.0,0,False,2,0,4,11
7312,False,0.0,0,False,0,0,3,8
7313,False,0.0,0,False,3,5,3,0
7314,False,0.0,0,False,3,11,3,83
7315,False,1.0,0,False,4,4,3,80
7316,False,0.0,0,False,1,6,3,44
7317,False,1.0,0,False,3,11,4,59
7318,False,0.0,0,False,4,0,3,36
7319,False,0.0,0,False,1,8,3,48
7320,False,0.0,0,False,1,8,1,127
7321,False,0.0,0,False,2,0,3,26
7322,False,1.0,0,False,3,6,3,47
7323,True,0.0,0,False,0,0,1,0
7324,False,0.0,0,False,4,11,4,90
7325,False,0.0,0,False,4,11,1,114
7326,False,1.0,0,False,2,0,4,12
7327,False,1.0,0,False,4,8,3,60
7328,False,0.0,0,False,2,8,4,5
7329,False,0.0,0,False,4,4,4,38
7330,False,1.0,0,False,2,5,3,8
7331,False,0.0,0,False,2,11,3,15
7332,False,1.0,0,False,2,8,1,66
7333,False,0.0,1,False,4,8,3,214
7334,False,0.0,0,False,4,0,4,0
7335,False,1.0,0,False,4,8,4,43
7336,False,0.0,1,False,4,5,3,129
7337,False,1.0,0,False,4,11,3,81
7338,False,0.0,0,False,2,0,3,17
7339,False,0.0,0,False,3,13,3,84
7340,False,0.0,0,False,1,5,1,26
7341,False,0.0,0,False,3,8,4,17
7342,False,1.0,0,False,3,8,1,55
7343,False,1.0,0,False,4,0,1,126
7344,False,0.0,0,False,3,5,1,103
7345,False,0.0,0,False,0,5,3,31
7346,False,1.0,0,False,3,8,4,28
7347,False,0.0,0,False,1,11,3,16
7348,False,1.0,0,False,3,4,3,66
7349,False,0.0,0,False,4,0,4,48
7350,False,1.0,0,False,2,6,3,41
7351,False,1.0,1,False,2,5,1,29
7352,False,1.0,0,False,4,11,3,78
7353,False,0.0,0,False,1,5,1,81
7354,False,1.0,0,False,1,8,3,51
7355,False,1.0,1,False,1,5,3,29
7356,False,0.0,0,False,1,0,4,57
7357,False,0.0,0,False,1,0,1,89
7358,False,1.0,0,False,4,8,3,46
7359,False,1.0,0,False,3,8,3,88
7360,False,1.0,0,False,2,0,3,22
7361,False,1.0,0,False,3,8,4,27
7362,False,0.0,0,False,1,8,4,44
7363,True,0.0,0,False,0,0,4,1
7364,False,1.0,0,False,4,6,4,72
7365,False,0.0,0,False,1,8,4,27
7366,False,1.0,0,False,1,6,3,4
7367,True,0.0,0,False,0,6,1,5
7368,False,0.0,0,False,2,0,1,138
7369,False,1.0,0,False,4,8,4,66
7370,False,1.0,0,False,3,8,4,147
7371,False,0.0,0,False,3,0,4,92
7372,False,1.0,0,False,4,11,3,14
7373,False,0.0,0,False,3,0,4,20
7374,False,1.0,0,False,4,0,4,72
7375,False,0.0,0,False,1,8,3,180
7376,False,0.0,0,False,2,8,3,39
7377,True,0.0,0,True,0,0,1,40
7378,False,1.0,0,False,4,0,4,39
7379,False,0.0,1,False,3,8,4,9
7380,False,1.0,1,False,2,8,4,17
7381,False,0.0,0,False,4,0,1,32
7382,False,1.0,0,False,4,11,1,32
7383,False,1.0,0,False,4,0,1,64
7384,False,1.0,0,False,1,0,3,148
7385,False,1.0,0,False,3,10,3,29
7386,False,0.0,0,False,2,0,1,6
7387,False,1.0,0,False,1,0,3,141
7388,False,0.0,0,False,2,11,1,63
7389,False,0.0,0,False,1,11,1,47
7390,False,1.0,0,False,3,0,3,24
7391,False,0.0,0,False,3,0,3,46
7392,False,0.0,0,False,0,11,1,47
7393,False,0.0,1,False,1,4,4,61
7394,False,0.0,1,False,1,0,3,28
7395,False,0.0,0,False,4,8,3,138
7396,False,0.0,0,False,3,8,1,59
7397,False,0.0,0,False,1,0,3,4
7398,False,0.0,0,False,0,5,1,0
7399,False,0.0,0,False,4,0,3,35
7400,False,0.0,0,False,1,8,3,40
7401,False,0.0,0,False,2,0,1,36
7402,False,0.0,0,False,2,5,1,38
7403,False,0.0,1,False,1,5,3,2
7404,False,1.0,1,False,3,8,3,32
7405,False,1.0,0,False,2,0,4,28
7406,False,1.0,0,False,4,5,4,43
7407,False,0.0,0,False,1,0,1,0
7408,False,0.0,0,False,3,0,1,51
7409,False,1.0,0,False,3,0,1,52
7410,False,0.0,0,False,3,5,4,10
7411,False,1.0,0,False,2,8,3,31
7412,False,1.0,0,False,1,8,3,18
7413,False,0.0,1,False,3,5,3,24
7414,False,0.0,0,False,2,5,1,24
7415,False,0.0,1,False,1,8,4,36
7416,True,0.0,0,False,1,0,1,0
7417,False,0.0,0,False,1,8,4,31
7418,False,0.0,0,False,1,4,3,28
7419,False,0.0,0,False,2,6,4,97
7420,False,0.0,0,False,3,11,4,8
7421,False,1.0,0,False,4,0,4,123
7422,False,1.0,0,False,1,11,3,25
7423,False,1.0,0,False,3,8,1,16
7424,False,1.0,0,False,2,0,1,66
7425,False,1.0,0,False,1,11,3,5
7426,False,0.0,0,False,3,0,3,57
7427,False,0.0,0,False,3,12,4,50
7428,False,1.0,0,False,4,10,4,120
7429,False,0.0,0,False,2,5,3,30
7430,False,0.0,0,False,1,11,3,68
7431,False,1.0,1,False,4,11,3,51
7432,False,0.0,0,False,2,0,1,12
7433,False,0.0,0,False,4,6,1,67
7434,False,1.0,1,False,3,6,4,74
7435,False,1.0,0,False,2,0,3,8
7436,False,1.0,0,False,4,0,3,83
7437,False,0.0,0,False,1,8,4,35
7438,False,0.0,0,False,2,5,1,6
7439,True,0.0,0,False,0,0,4,2
7440,False,0.0,0,False,3,5,1,51
7441,False,0.0,0,False,4,8,4,74
7442,False,0.0,0,False,4,11,1,68
7443,False,1.0,0,False,4,0,4,95
7444,False,1.0,0,False,1,8,1,31
7445,False,0.0,0,False,2,8,3,94
7446,False,0.0,0,False,4,0,3,58
7447,True,0.0,0,False,0,5,1,18
7448,False,0.0,0,False,0,11,4,24
7449,False,0.0,0,False,3,0,3,44
7450,False,0.0,0,False,3,0,4,26
7451,False,1.0,0,False,3,5,3,42
7452,False,1.0,1,False,2,5,4,14
7453,False,1.0,0,False,4,8,1,28
7454,False,0.0,0,False,4,5,4,94
7455,False,1.0,0,False,3,8,3,33
7456,False,0.0,0,False,1,11,3,30
7457,False,1.0,0,False,2,0,3,25
7458,False,1.0,0,False,2,0,1,12
7459,False,0.0,0,False,4,12,4,25
7460,False,1.0,0,False,2,0,4,33
7461,False,1.0,0,False,4,8,4,61
7462,False,0.0,1,False,1,6,3,41
7463,True,0.0,0,False,0,13,1,1
7464,False,0.0,1,False,2,11,4,13
7465,False,0.0,0,False,3,12,3,26
7466,False,0.0,0,False,2,0,3,32
7467,False,0.0,1,False,3,11,3,5
7468,False,1.0,0,False,3,0,3,25
7469,False,1.0,0,False,3,8,4,49
7470,False,0.0,0,False,2,0,1,40
7471,False,1.0,0,False,4,0,1,21
7472,False,1.0,1,False,2,8,3,64
7473,True,0.0,0,False,0,5,1,2
7474,True,0.0,0,True,0,0,3,40
7475,True,0.0,0,True,0,0,1,40
7476,False,0.0,0,False,4,6,3,39
7477,False,0.0,0,False,2,8,1,29
7478,False,0.0,0,False,0,6,3,33
7479,False,0.0,0,False,1,8,4,18
7480,False,1.0,1,False,3,6,4,35
7481,False,1.0,0,False,2,0,4,27
7482,False,1.0,0,False,2,8,3,41
7483,False,0.0,0,False,1,0,1,0
7484,False,0.0,0,False,3,0,4,26
7485,False,0.0,0,False,1,0,3,21
7486,False,0.0,0,False,4,12,3,32
7487,False,0.0,0,False,3,8,4,18
7488,False,0.0,0,False,3,6,3,16
7489,True,0.0,0,False,0,5,1,4
7490,False,0.0,0,False,2,0,1,4
7491,False,0.0,0,False,2,5,3,0
7492,False,1.0,1,False,1,0,3,28
7493,True,0.0,0,False,0,0,3,1
7494,False,0.0,0,False,1,10,1,0
7495,False,0.0,0,False,4,0,1,24
7496,True,0.0,0,False,0,0,1,1
7497,True,0.0,0,False,0,0,1,0
7498,False,0.0,1,False,3,8,3,7
7499,True,0.0,0,False,0,0,3,1
7500,True,4.0,0,False,1,6,3,5
7501,False,1.0,0,False,3,5,3,46
7502,False,0.0,0,False,4,5,3,420
7503,False,1.0,0,False,3,11,3,39
7504,False,0.0,0,False,3,5,3,4
7505,False,1.0,0,False,4,8,3,107
7506,False,1.0,0,False,2,11,3,335
7507,False,3.0,0,False,1,5,3,32
7508,False,0.0,0,False,1,8,1,142
7509,False,0.0,0,False,2,6,3,13
7510,False,3.0,0,False,2,10,3,61
7511,False,0.0,0,False,3,8,4,63
7512,False,0.0,0,False,2,8,4,58
7513,False,1.0,0,False,4,5,1,210
7514,False,0.0,0,False,4,11,4,49
7515,False,0.0,0,False,3,8,1,109
7516,False,0.0,0,False,2,8,4,26
7517,False,1.0,0,False,4,8,4,35
7518,False,1.0,1,False,4,8,3,29
7519,False,0.0,1,False,3,5,3,38
7520,False,1.0,0,False,4,11,4,56
7521,False,1.0,1,False,4,6,3,81
7522,False,0.0,1,False,0,11,1,23
7523,True,1.0,0,False,4,0,3,131
7524,False,0.0,0,False,4,5,3,18
7525,False,0.0,0,False,2,5,4,29
7526,False,1.0,0,False,4,11,3,38
7527,False,0.0,1,False,1,8,3,13
7528,False,0.0,0,False,2,13,3,21
7529,False,0.0,0,False,3,12,3,28
7530,False,1.0,0,False,2,10,1,9
7531,False,1.0,0,False,2,8,4,27
7532,False,1.0,1,False,2,8,3,28
7533,False,1.0,1,False,4,8,3,56
7534,False,0.0,0,False,3,8,3,56
7535,False,1.0,0,False,3,8,3,16
7536,False,0.0,0,False,2,11,3,29
7537,False,0.0,0,False,2,11,1,34
7538,False,1.0,0,False,3,5,3,8
7539,False,0.0,0,False,2,5,1,95
7540,False,3.0,0,False,4,8,3,98
7541,True,0.0,0,False,1,0,3,9
7542,False,1.0,0,False,2,5,3,28
7543,False,0.0,0,False,4,5,3,58
7544,True,0.0,0,False,0,5,1,2
7545,False,0.0,0,False,4,6,3,22
7546,False,0.0,0,False,1,5,3,43
7547,False,0.0,0,False,1,5,3,62
7548,False,0.0,0,False,4,11,4,102
7549,False,0.0,0,False,3,6,3,33
7550,False,1.0,0,False,3,5,3,38
7551,False,0.0,0,False,3,5,1,28
7552,False,0.0,0,False,4,0,4,22
7553,False,0.0,0,False,4,11,3,118
7554,True,1.0,0,False,4,5,3,91
7555,False,1.0,0,False,4,8,3,119
7556,False,0.0,0,False,1,8,4,10
7557,False,0.0,0,False,3,7,3,24
7558,False,0.0,0,False,3,8,3,23
7559,False,1.0,0,False,2,5,4,28
7560,True,0.0,0,False,0,8,1,4
7561,False,1.0,0,False,4,11,3,130
7562,False,1.0,0,False,4,6,3,85
7563,False,0.0,0,False,4,0,3,2
7564,False,0.0,0,False,4,8,3,52
7565,False,1.0,0,False,4,0,1,187
7566,False,0.0,0,False,1,6,1,26
7567,False,0.0,1,False,2,5,5,31
7568,False,0.0,1,False,3,5,3,42
7569,False,0.0,1,False,2,11,1,72
7570,False,1.0,0,False,2,8,3,65
7571,False,0.0,0,False,4,8,3,57
7572,False,0.0,0,False,4,8,3,66
7573,False,1.0,1,False,2,8,3,11
7574,False,0.0,0,False,1,5,3,58
7575,False,1.0,0,False,4,0,3,51
7576,False,0.0,0,False,2,8,4,13
7577,False,1.0,0,False,3,12,3,101
7578,False,1.0,0,False,4,11,3,80
7579,False,0.0,0,False,2,6,4,60
7580,False,0.0,0,False,1,8,3,13
7581,False,0.0,0,False,2,5,4,28
7582,False,1.0,0,False,2,8,3,37
7583,False,1.0,1,False,1,8,4,13
7584,False,0.0,0,False,3,8,4,20
7585,False,1.0,0,False,3,11,3,94
7586,False,0.0,0,False,2,0,3,79
7587,False,0.0,0,False,1,11,3,35
7588,False,1.0,0,False,2,8,4,0
7589,False,1.0,0,False,4,0,4,51
7590,False,1.0,0,False,3,11,1,92
7591,False,1.0,0,False,4,4,3,187
7592,False,0.0,0,False,2,8,3,22
7593,False,0.0,0,False,3,12,3,34
7594,False,1.0,0,False,4,8,3,96
7595,False,0.0,0,False,2,11,4,49
7596,False,0.0,0,False,2,8,3,48
7597,False,0.0,0,False,4,8,3,71
7598,False,1.0,0,False,2,8,3,121
7599,False,1.0,0,False,4,8,3,190
7600,False,0.0,0,False,4,12,3,42
7601,False,1.0,0,False,4,0,3,106
7602,False,1.0,0,False,4,0,3,100
7603,False,1.0,0,False,3,8,3,114
7604,False,1.0,0,False,3,6,3,35
7605,False,0.0,0,False,4,6,3,58
7606,False,1.0,0,False,3,8,3,23
7607,False,1.0,0,False,2,8,3,112
7608,False,0.0,0,False,2,11,3,22
7609,False,1.0,0,False,4,6,3,27
7610,False,1.0,0,False,4,0,3,94
7611,True,0.0,0,False,0,0,1,3
7612,False,0.0,0,False,3,0,3,76
7613,False,1.0,0,False,3,4,3,40
7614,False,1.0,0,False,3,6,3,10
7615,False,0.0,0,False,1,0,1,13
7616,False,1.0,0,False,4,8,3,32
7617,False,0.0,0,False,4,6,1,27
7618,False,0.0,0,False,1,8,4,12
7619,False,1.0,0,False,4,0,3,111
7620,False,0.0,1,False,2,5,4,45
7621,False,1.0,0,False,3,0,3,11
7622,False,0.0,0,False,1,0,1,36
7623,True,0.0,0,False,0,0,1,1
7624,False,0.0,1,False,2,8,3,98
7625,False,0.0,0,False,3,4,4,96
7626,False,0.0,0,False,2,11,4,120
7627,False,1.0,1,False,2,5,3,27
7628,False,0.0,0,False,3,8,4,20
7629,False,0.0,0,False,2,0,5,2
7630,False,1.0,0,False,2,5,1,62
7631,False,1.0,0,False,1,8,3,64
7632,False,1.0,0,False,2,5,1,69
7633,False,1.0,0,False,2,11,3,120
7634,True,0.0,0,False,2,0,1,25
7635,False,0.0,0,False,4,11,3,38
7636,False,0.0,0,False,2,11,1,33
7637,False,0.0,0,False,3,11,3,60
7638,False,0.0,0,False,2,12,1,14
7639,False,1.0,0,False,3,8,1,17
7640,False,0.0,0,False,4,11,3,43
7641,False,0.0,0,False,3,8,1,24
7642,True,0.0,0,False,4,6,3,1
7643,False,0.0,0,False,3,8,1,22
7644,False,0.0,1,False,3,5,3,33
7645,True,0.0,0,False,2,6,3,0
7646,True,0.0,0,False,3,4,1,5
7647,False,0.0,0,False,3,8,3,157
7648,False,0.0,0,False,4,0,3,0
7649,False,0.0,0,False,3,12,3,99
7650,False,0.0,0,False,2,0,3,8
7651,True,0.0,0,False,0,8,1,8
7652,False,0.0,0,False,1,8,3,6
7653,False,3.0,0,False,2,5,3,329
7654,False,0.0,1,False,1,5,3,28
7655,False,0.0,0,False,4,5,3,9
7656,False,0.0,0,False,3,11,4,30
7657,False,0.0,0,False,4,5,3,21
7658,False,1.0,0,False,4,8,3,32
7659,False,0.0,0,False,2,11,1,42
7660,False,0.0,0,False,2,11,4,9
7661,False,0.0,0,False,2,10,3,23
7662,False,0.0,0,False,3,8,3,19
7663,False,0.0,0,False,1,8,3,7
7664,False,1.0,0,False,4,0,3,24
7665,False,1.0,0,False,3,8,3,14
7666,False,0.0,1,False,2,8,3,40
7667,False,1.0,0,False,4,0,3,351
7668,False,0.0,0,False,3,8,1,27
7669,False,0.0,0,False,1,6,3,24
7670,False,0.0,1,False,4,11,3,73
7671,False,0.0,0,False,4,8,1,24
7672,False,0.0,0,False,1,6,3,3
7673,False,0.0,0,False,2,8,3,30
7674,False,0.0,1,False,1,4,3,45
7675,False,1.0,0,False,4,5,3,36
7676,False,0.0,1,False,1,5,3,39
7677,False,0.0,0,False,1,13,3,4
7678,False,1.0,1,False,3,6,1,34
7679,False,1.0,0,False,4,8,3,0
7680,False,1.0,0,False,4,0,3,137
7681,False,0.0,0,False,2,8,1,61
7682,False,1.0,0,False,2,8,3,45
7683,False,1.0,0,False,0,12,4,13
7684,False,0.0,0,False,3,4,4,45
7685,False,0.0,1,False,0,12,3,52
7686,False,1.0,0,False,4,11,3,179
7687,False,0.0,0,False,1,0,3,471
